,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities,location
0,2020-09-10 19:10:07+00:00,1304135081066405895,1304135081066405888,"Oil industry lobbies US to help weaken Kenya’s strong stance on #plastic waste.

Environmentalists fear changing Kenya’s resolve would lead to all of Africa becoming a plastics dumping ground.

#plasticpollutes #plastickills #breakfreefromplastic

https://t.co/hvhCERDA23",False,"[0, 271]","{'hashtags': [{'text': 'plastic', 'indices': [64, 72]}, {'text': 'plasticpollutes', 'indices': [194, 210]}, {'text': 'plastickills', 'indices': [211, 224]}, {'text': 'breakfreefromplastic', 'indices': [225, 246]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hvhCERDA23', 'expanded_url': 'http://ow.ly/Lzrr50BllMK', 'display_url': 'ow.ly/Lzrr50BllMK', 'indices': [248, 271]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1248011113356079106, 'id_str': '1248011113356079106', 'name': 'Footprint Foundation', 'screen_name': 'FootprintUS', 'location': 'Gilbert, AZ', 'description': 'Non-profit of @planetfootprint | Mission: Eliminating Plastic from #environment | Inspiring change through education and engagement | #plastickills', 'url': 'https://t.co/WLGUJYGszb', 'entities': {'url': {'urls': [{'url': 'https://t.co/WLGUJYGszb', 'expanded_url': 'http://footprintusfoundation.org', 'display_url': 'footprintusfoundation.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 95, 'friends_count': 146, 'listed_count': 1, 'created_at': 'Wed Apr 08 22:13:39 +0000 2020', 'favourites_count': 231, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 427, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251939923126620162/Fg6M6Ugu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251939923126620162/Fg6M6Ugu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1248011113356079106/1587323237', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,0.0,en,,,,,"Gilbert, AZ"
1,2020-09-10 18:00:46+00:00,1304117629389606915,1304117629389606912,Our sincere thanks to @MCCoyCountyExec for putting the health and needs of Albany County citizens and its environment first. The Clean Air Law is a much-needed breath of fresh air. Thank you for signing it and saving lives. #COVID #CleanAirForAll #PFAS #plasticpollutes @enckj https://t.co/6y8Rz6wUtc,False,"[0, 276]","{'hashtags': [{'text': 'COVID', 'indices': [224, 230]}, {'text': 'CleanAirForAll', 'indices': [231, 246]}, {'text': 'PFAS', 'indices': [247, 252]}, {'text': 'plasticpollutes', 'indices': [253, 269]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MCCoyCountyExec', 'name': 'Dan McCoy-CountyExec', 'id': 473906942, 'id_str': '473906942', 'indices': [22, 38]}, {'screen_name': 'enckj', 'name': 'Judith Enck', 'id': 3011349201, 'id_str': '3011349201', 'indices': [270, 276]}], 'urls': [{'url': 'https://t.co/6y8Rz6wUtc', 'expanded_url': 'https://twitter.com/MCCoyCountyExec/status/1304105967630639106', 'display_url': 'twitter.com/MCCoyCountyExe…', 'indices': [277, 300]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1082295361736187904, 'id_str': '1082295361736187904', 'name': 'Beyond Plastics', 'screen_name': 'PlasticsBeyond', 'location': 'Bennington College', 'description': ""Launched by @enckj at @BenningtonCAPA, we're building a nation-wide grassroots movement of students & community members to end #singleuse #plasticpollution"", 'url': 'https://t.co/le9sK3sSUq', 'entities': {'url': {'urls': [{'url': 'https://t.co/le9sK3sSUq', 'expanded_url': 'http://bit.ly/gobeyondplastics', 'display_url': 'bit.ly/gobeyondplasti…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2246, 'friends_count': 2235, 'listed_count': 28, 'created_at': 'Mon Jan 07 15:18:17 +0000 2019', 'favourites_count': 3163, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3868, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116425598367404034/pPXZK2-8_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116425598367404034/pPXZK2-8_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1082295361736187904/1546875286', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,True,0,1,False,False,0.0,en,1.304105967630639e+18,1.304105967630639e+18,"{'created_at': 'Thu Sep 10 17:14:26 +0000 2020', 'id': 1304105967630639106, 'id_str': '1304105967630639106', 'full_text': 'That is why I am signing Local Law B. We know that medical conditions like COPD, lung cancer &amp; asthma put people at greater risk of serious illness from #COVID &amp; regions w/ worse air quality are more likely to be affected by those conditions. (2.2)\nhttps://t.co/9eCnHyVUO0', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'COVID', 'indices': [157, 163]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9eCnHyVUO0', 'expanded_url': 'https://www.albanycounty.com/Home/Components/News/News/507/3769?fsiteid=1', 'display_url': 'albanycounty.com/Home/Component…', 'indices': [257, 280]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1304105963595730944, 'in_reply_to_status_id_str': '1304105963595730944', 'in_reply_to_user_id': 473906942, 'in_reply_to_user_id_str': '473906942', 'in_reply_to_screen_name': 'MCCoyCountyExec', 'user': {'id': 473906942, 'id_str': '473906942', 'name': 'Dan McCoy-CountyExec', 'screen_name': 'MCCoyCountyExec', 'location': 'Albany County, NY', 'description': 'Dan is serving his 3rd term as Albany County Executive; fighting for those in need & creating better opportunities for the middle class, poor & disadvantaged.', 'url': 'https://t.co/ZJ5bOMhLA1', 'entities': {'url': {'urls': [{'url': 'https://t.co/ZJ5bOMhLA1', 'expanded_url': 'http://www.albanycounty.com', 'display_url': 'albanycounty.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5314, 'friends_count': 1549, 'listed_count': 89, 'created_at': 'Wed Jan 25 13:10:11 +0000 2012', 'favourites_count': 2485, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 16501, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248989239766810625/TaxEWHcC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248989239766810625/TaxEWHcC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/473906942/1586894096', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,Bennington College
2,2020-09-10 16:10:10+00:00,1304089792783802369,1304089792783802368,"What exactly is #plastic and why is it such a problematic material?

#plasticpollutes #plastickills #breakfreefromplastic

https://t.co/7yFzYASxKO",False,"[0, 146]","{'hashtags': [{'text': 'plastic', 'indices': [16, 24]}, {'text': 'plasticpollutes', 'indices': [69, 85]}, {'text': 'plastickills', 'indices': [86, 99]}, {'text': 'breakfreefromplastic', 'indices': [100, 121]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7yFzYASxKO', 'expanded_url': 'https://www.isonomia.co.uk/what-is-plastic/', 'display_url': 'isonomia.co.uk/what-is-plasti…', 'indices': [123, 146]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1248011113356079106, 'id_str': '1248011113356079106', 'name': 'Footprint Foundation', 'screen_name': 'FootprintUS', 'location': 'Gilbert, AZ', 'description': 'Non-profit of @planetfootprint | Mission: Eliminating Plastic from #environment | Inspiring change through education and engagement | #plastickills', 'url': 'https://t.co/WLGUJYGszb', 'entities': {'url': {'urls': [{'url': 'https://t.co/WLGUJYGszb', 'expanded_url': 'http://footprintusfoundation.org', 'display_url': 'footprintusfoundation.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 95, 'friends_count': 146, 'listed_count': 1, 'created_at': 'Wed Apr 08 22:13:39 +0000 2020', 'favourites_count': 231, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 427, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251939923126620162/Fg6M6Ugu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251939923126620162/Fg6M6Ugu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1248011113356079106/1587323237', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,0.0,en,,,,,"Gilbert, AZ"
3,2020-09-10 14:45:54+00:00,1304068586374230019,1304068586374230016,"The Ei book ""From Macro to Micro to #Nanoplastics"" is an excellent educational tool on the impact of #plasticpollution. 

Hard copies are available for small-batch purchases: https://t.co/igLmJSSi5i

#plasticpollutes #stopplastic https://t.co/POBrVLShO9",False,"[0, 229]","{'hashtags': [{'text': 'Nanoplastics', 'indices': [36, 49]}, {'text': 'plasticpollution', 'indices': [101, 118]}, {'text': 'plasticpollutes', 'indices': [200, 216]}, {'text': 'stopplastic', 'indices': [217, 229]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/igLmJSSi5i', 'expanded_url': 'https://bit.ly/3bl2Zxs', 'display_url': 'bit.ly/3bl2Zxs', 'indices': [175, 198]}, {'url': 'https://t.co/POBrVLShO9', 'expanded_url': 'https://twitter.com/HollyElmoreATL/status/1303365465884880896', 'display_url': 'twitter.com/HollyElmoreATL…', 'indices': [230, 253]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 316044311, 'id_str': '316044311', 'name': 'Elemental Impact', 'screen_name': 'ElementalImpact', 'location': 'Atlanta, GA', 'description': 'Elemental Impact is a national nonprofit organization dedicated to bringing regenerative operating practices to the corporate community.', 'url': 'http://t.co/ni5RuHSmL2', 'entities': {'url': {'urls': [{'url': 'http://t.co/ni5RuHSmL2', 'expanded_url': 'http://www.elementalimpact.org/', 'display_url': 'elementalimpact.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1496, 'friends_count': 1151, 'listed_count': 82, 'created_at': 'Sun Jun 12 21:17:59 +0000 2011', 'favourites_count': 2289, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7551, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0BD0DE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/463925662038757376/5LM07VQt_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/463925662038757376/5LM07VQt_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/316044311/1399653962', 'profile_link_color': '89B300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,True,0,0,False,False,0.0,en,1.303365465884881e+18,1.303365465884881e+18,"{'created_at': 'Tue Sep 08 16:11:57 +0000 2020', 'id': 1303365465884880896, 'id_str': '1303365465884880896', 'full_text': '#Plastic #Litter = #PlasticPollution = #Microplastics \n\nNew @ElementalImpact book: From Macro to Micro to Nanoplastics, an excerpt from the #Plastics: a double-edged sword.  https://t.co/ifUsU3zZsn\n\nPlastics: a double-edged sword: https://t.co/IFS7N7hcZW\n\n#SingleUsePlastics https://t.co/E5KMkzd8Bx', 'truncated': False, 'display_text_range': [0, 274], 'entities': {'hashtags': [{'text': 'Plastic', 'indices': [0, 8]}, {'text': 'Litter', 'indices': [9, 16]}, {'text': 'PlasticPollution', 'indices': [19, 36]}, {'text': 'Microplastics', 'indices': [39, 53]}, {'text': 'Plastics', 'indices': [140, 149]}, {'text': 'SingleUsePlastics', 'indices': [256, 274]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ElementalImpact', 'name': 'Elemental Impact', 'id': 316044311, 'id_str': '316044311', 'indices': [60, 76]}], 'urls': [{'url': 'https://t.co/ifUsU3zZsn', 'expanded_url': 'https://bit.ly/3bl2Zxs', 'display_url': 'bit.ly/3bl2Zxs', 'indices': [174, 197]}, {'url': 'https://t.co/IFS7N7hcZW', 'expanded_url': 'http://bit.ly/35ynzqu', 'display_url': 'bit.ly/35ynzqu', 'indices': [231, 254]}], 'media': [{'id': 1303364944512118784, 'id_str': '1303364944512118784', 'indices': [275, 298], 'media_url': 'http://pbs.twimg.com/media/EhZ7gvJXcAAINpS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhZ7gvJXcAAINpS.jpg', 'url': 'https://t.co/E5KMkzd8Bx', 'display_url': 'pic.twitter.com/E5KMkzd8Bx', 'expanded_url': 'https://twitter.com/HollyElmoreATL/status/1303365465884880896/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1580, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 525, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 926, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1303364944512118784, 'id_str': '1303364944512118784', 'indices': [275, 298], 'media_url': 'http://pbs.twimg.com/media/EhZ7gvJXcAAINpS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhZ7gvJXcAAINpS.jpg', 'url': 'https://t.co/E5KMkzd8Bx', 'display_url': 'pic.twitter.com/E5KMkzd8Bx', 'expanded_url': 'https://twitter.com/HollyElmoreATL/status/1303365465884880896/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1580, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 525, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 926, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2680153532, 'id_str': '2680153532', 'name': 'Holly Elmore', 'screen_name': 'HollyElmoreATL', 'location': 'Atlanta', 'description': 'An avid photographer who loves to share stories; passionate about soil & water health; tweets are personal; founder of @ElementalImpact, a national non-profit', 'url': 'https://t.co/mLItM9nj25', 'entities': {'url': {'urls': [{'url': 'https://t.co/mLItM9nj25', 'expanded_url': 'http://www.hollyelmore.com', 'display_url': 'hollyelmore.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4246, 'friends_count': 3498, 'listed_count': 158, 'created_at': 'Fri Jul 25 18:04:42 +0000 2014', 'favourites_count': 9646, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11805, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/608464188504174592/2v6eLSpA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2680153532/1476845643', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,"Atlanta, GA"
4,2020-09-10 13:15:05+00:00,1304045731402178561,1304045731402178560,Plastic Pollution Coalition Youth Ambassador Hannah Testa's new book 'Taking on the Plastics Crisis' comes out on 10/13. Pre-order yours today 👉https://t.co/ayvBkClCRG @hannah4change #plasticpollutes,False,"[0, 199]","{'hashtags': [{'text': 'plasticpollutes', 'indices': [183, 199]}], 'symbols': [], 'user_mentions': [{'screen_name': 'hannah4change', 'name': 'Hannah Testa', 'id': 812718716723101696, 'id_str': '812718716723101696', 'indices': [168, 182]}], 'urls': [{'url': 'https://t.co/ayvBkClCRG', 'expanded_url': 'http://ow.ly/jWhH50Bmnfh', 'display_url': 'ow.ly/jWhH50Bmnfh', 'indices': [144, 167]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 71310291, 'id_str': '71310291', 'name': 'Plastic Pollutes', 'screen_name': 'PlasticPollutes', 'location': 'World', 'description': 'Plastic Pollution Coalition is a non-partisan coalition of individuals and institutions committed to eliminating plastic pollution worldwide.', 'url': 'http://t.co/b6MfVfqDd8', 'entities': {'url': {'urls': [{'url': 'http://t.co/b6MfVfqDd8', 'expanded_url': 'http://plasticpollutioncoalition.org', 'display_url': 'plasticpollutioncoalition.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 48321, 'friends_count': 6508, 'listed_count': 1236, 'created_at': 'Thu Sep 03 17:34:55 +0000 2009', 'favourites_count': 13652, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 19447, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FF0000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/493686037/rethink_wr_5p_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/493686037/rethink_wr_5p_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/71310291/1480349380', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '381838', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,10,False,False,0.0,en,,,,,World
5,2020-09-10 09:45:55+00:00,1303993094292074496,1303993094292074496,90% of all plastic has not been recycled.  With 6.3 billion tonnes of it littering and polluting our planet (and growing by the minute) the clock is ticking. The answer is NOT recycling.  Refuse. Reduce. Refill. Reuse. #zerowaste #plasticpollutes #PlasticPollution #ClimateCrisis https://t.co/SRW55ODHbq,False,"[0, 279]","{'hashtags': [{'text': 'zerowaste', 'indices': [219, 229]}, {'text': 'plasticpollutes', 'indices': [230, 246]}, {'text': 'PlasticPollution', 'indices': [247, 264]}, {'text': 'ClimateCrisis', 'indices': [265, 279]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303993092069101569, 'id_str': '1303993092069101569', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/Ehi2zvJXkAEYGcG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ehi2zvJXkAEYGcG.jpg', 'url': 'https://t.co/SRW55ODHbq', 'display_url': 'pic.twitter.com/SRW55ODHbq', 'expanded_url': 'https://twitter.com/CavePiers/status/1303993094292074496/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 505, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1079, 'h': 802, 'resize': 'fit'}, 'large': {'w': 1079, 'h': 802, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1283394026398523394, 'id_str': '1283394026398523394', 'name': 'Zero Waste Delivery', 'screen_name': 'CavePiers', 'location': 'South East, England', 'description': 'Zero Waste Delivery to your door. Refill, reuse, eliminate waste.', 'url': 'https://t.co/wWQ7qSVjjO', 'entities': {'url': {'urls': [{'url': 'https://t.co/wWQ7qSVjjO', 'expanded_url': 'https://zerowastedelivery.com/', 'display_url': 'zerowastedelivery.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 218, 'listed_count': 1, 'created_at': 'Wed Jul 15 13:33:13 +0000 2020', 'favourites_count': 114, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 63, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1283395159246417921/ZBvuvU4c_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1283395159246417921/ZBvuvU4c_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1283394026398523394/1594917323', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,0.0,en,,,,"{'media': [{'id': 1303993092069101569, 'id_str': '1303993092069101569', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/Ehi2zvJXkAEYGcG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ehi2zvJXkAEYGcG.jpg', 'url': 'https://t.co/SRW55ODHbq', 'display_url': 'pic.twitter.com/SRW55ODHbq', 'expanded_url': 'https://twitter.com/CavePiers/status/1303993094292074496/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 505, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1079, 'h': 802, 'resize': 'fit'}, 'large': {'w': 1079, 'h': 802, 'resize': 'fit'}}}]}","South East, England"
