,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,location
0,2020-09-10 18:51:18+00:00,1304130345667899392,1304130345667899392,Great feeling when you protect&amp;let it go into wild #ROBIN UK's national bird #Aneeshwar named it as Regee the Robin #Noplastic @LicypriyaK @RichardMunang @Stevewal63 @Charlotte_Cymru @patriciakombo @NakabuyeHildaF @Bindu_Bhandari @SaleemulHuq @joepjanssencom @ErikSolheim @HughFW https://t.co/yTU3KKEZkn,False,"[0, 283]","{'hashtags': [{'text': 'ROBIN', 'indices': [55, 61]}, {'text': 'Aneeshwar', 'indices': [81, 91]}, {'text': 'Noplastic', 'indices': [120, 130]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LicypriyaK', 'name': 'Licypriya Kangujam', 'id': 1124022135335325696, 'id_str': '1124022135335325696', 'indices': [131, 142]}, {'screen_name': 'RichardMunang', 'name': 'Dr. Richard Munang', 'id': 1372641625, 'id_str': '1372641625', 'indices': [143, 157]}, {'screen_name': 'Stevewal63', 'name': 'Steve Waldron', 'id': 175433916, 'id_str': '175433916', 'indices': [158, 169]}, {'screen_name': 'Charlotte_Cymru', 'name': 'Charlotte Davies 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'id': 2756394460, 'id_str': '2756394460', 'indices': [170, 186]}, {'screen_name': 'patriciakombo', 'name': 'Patricia Kombo', 'id': 4895104294, 'id_str': '4895104294', 'indices': [187, 201]}, {'screen_name': 'NakabuyeHildaF', 'name': 'Nakabuye Hilda F.', 'id': 917397799972605953, 'id_str': '917397799972605953', 'indices': [202, 217]}, {'screen_name': 'Bindu_Bhandari', 'name': 'Bindu Bhandari', 'id': 2857571702, 'id_str': '2857571702', 'indices': [218, 233]}, {'screen_name': 'SaleemulHuq', 'name': 'Saleemul Huq', 'id': 25081451, 'id_str': '25081451', 'indices': [234, 246]}, {'screen_name': 'joepjanssencom', 'name': 'Joep Janssen', 'id': 2905541008, 'id_str': '2905541008', 'indices': [247, 262]}, {'screen_name': 'ErikSolheim', 'name': 'Erik Solheim', 'id': 48702842, 'id_str': '48702842', 'indices': [263, 275]}, {'screen_name': 'HughFW', 'name': 'Hugh Fearnley-Whittingstall', 'id': 215935472, 'id_str': '215935472', 'indices': [276, 283]}], 'urls': [], 'media': [{'id': 1304126037899567104, 'id_str': '1304126037899567104', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EhkvuM9XYAAyHUX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkvuM9XYAAyHUX.jpg', 'url': 'https://t.co/yTU3KKEZkn', 'display_url': 'pic.twitter.com/yTU3KKEZkn', 'expanded_url': 'https://twitter.com/kunchala_anil/status/1304130345667899392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 542, 'h': 680, 'resize': 'fit'}, 'large': {'w': 793, 'h': 995, 'resize': 'fit'}, 'medium': {'w': 793, 'h': 995, 'resize': 'fit'}}}]}","{'media': [{'id': 1304126037899567104, 'id_str': '1304126037899567104', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EhkvuM9XYAAyHUX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkvuM9XYAAyHUX.jpg', 'url': 'https://t.co/yTU3KKEZkn', 'display_url': 'pic.twitter.com/yTU3KKEZkn', 'expanded_url': 'https://twitter.com/kunchala_anil/status/1304130345667899392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 542, 'h': 680, 'resize': 'fit'}, 'large': {'w': 793, 'h': 995, 'resize': 'fit'}, 'medium': {'w': 793, 'h': 995, 'resize': 'fit'}}}, {'id': 1304126623114035202, 'id_str': '1304126623114035202', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EhkwQRDXgAIQmhn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkwQRDXgAIQmhn.jpg', 'url': 'https://t.co/yTU3KKEZkn', 'display_url': 'pic.twitter.com/yTU3KKEZkn', 'expanded_url': 'https://twitter.com/kunchala_anil/status/1304130345667899392/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}, {'id': 1304126283354378241, 'id_str': '1304126283354378241', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/Ehkv8fWWkAEjk_x.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ehkv8fWWkAEjk_x.jpg', 'url': 'https://t.co/yTU3KKEZkn', 'display_url': 'pic.twitter.com/yTU3KKEZkn', 'expanded_url': 'https://twitter.com/kunchala_anil/status/1304130345667899392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}, {'id': 1304126682408812546, 'id_str': '1304126682408812546', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EhkwTt8WAAI7tuL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkwTt8WAAI7tuL.jpg', 'url': 'https://t.co/yTU3KKEZkn', 'display_url': 'pic.twitter.com/yTU3KKEZkn', 'expanded_url': 'https://twitter.com/kunchala_anil/status/1304130345667899392/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 923, 'h': 923, 'resize': 'fit'}, 'large': {'w': 923, 'h': 923, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 2197285754, 'id_str': '2197285754', 'name': 'Aneeshwar Kunchala🍀', 'screen_name': 'kunchala_anil', 'location': 'UK', 'description': '5Y old Young |Social Worker| Climate & Environmental Activist| Fund raiser| loves #cricket and #cycling| Quit Plastic 360 |- Administered by parents', 'url': 'https://t.co/eTkuVYga0r', 'entities': {'url': {'urls': [{'url': 'https://t.co/eTkuVYga0r', 'expanded_url': 'https://www.aneeshwarkunchala.com', 'display_url': 'aneeshwarkunchala.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 147, 'friends_count': 1510, 'listed_count': 1, 'created_at': 'Sat Nov 16 07:28:38 +0000 2013', 'favourites_count': 415, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 318, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1304008772738842624/70cJ1n5t_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1304008772738842624/70cJ1n5t_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2197285754/1595412420', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,4,False,False,1.0,en,,,,UK
1,2020-09-10 17:36:59+00:00,1304111644352577536,1304111644352577536,We all need to live more sustainably or we will be living without so much more. #SupportYourLocalFarmer #growyourownfood #zerowaste #noplastic #shoplocal https://t.co/5phUxGBjMr,False,"[0, 153]","{'hashtags': [{'text': 'SupportYourLocalFarmer', 'indices': [80, 103]}, {'text': 'growyourownfood', 'indices': [104, 120]}, {'text': 'zerowaste', 'indices': [121, 131]}, {'text': 'noplastic', 'indices': [132, 142]}, {'text': 'shoplocal', 'indices': [143, 153]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5phUxGBjMr', 'expanded_url': 'https://twitter.com/SenMarkey/status/1304096210534498304', 'display_url': 'twitter.com/SenMarkey/stat…', 'indices': [154, 177]}]}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 22031982, 'id_str': '22031982', 'name': 'Kerry Hunt', 'screen_name': 'kerry_hunt', 'location': 'Connecticut', 'description': 'Owner, https://t.co/d1H1ak2vRX, Environmentalist, Mom of Two Wonderful Adults (!?!), Frugal Suburban Homesteader Wannabe, Blogger, Gardener', 'url': 'https://t.co/2qZY13Xzrt', 'entities': {'url': {'urls': [{'url': 'https://t.co/2qZY13Xzrt', 'expanded_url': 'http://myfrugalnature.com', 'display_url': 'myfrugalnature.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/d1H1ak2vRX', 'expanded_url': 'http://MyFrugalNature.com', 'display_url': 'MyFrugalNature.com', 'indices': [7, 30]}]}}, 'protected': False, 'followers_count': 243, 'friends_count': 511, 'listed_count': 8, 'created_at': 'Thu Feb 26 17:00:49 +0000 2009', 'favourites_count': 1215, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 847, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1239596733728002048/QhYYt0cq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1239596733728002048/QhYYt0cq_normal.jpg', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,True,0,1,False,False,0.0,en,1.3040962105344983e+18,1.3040962105344983e+18,"{'created_at': 'Thu Sep 10 16:35:40 +0000 2020', 'id': 1304096210534498304, 'id_str': '1304096210534498304', 'full_text': 'Our economy is crumbling. Our communities are falling apart. Our planet is on fire. We can and must rebuild, but any recovery will be incomplete unless we confront the interconnected crises of economic, racial, and environmental injustice.', 'truncated': False, 'display_text_range': [0, 239], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 21406834, 'id_str': '21406834', 'name': 'Ed Markey', 'screen_name': 'SenMarkey', 'location': 'MA', 'description': 'Official account for Senator Edward J. Markey. National leader on energy, environment, climate, telecom. Voice for consumer protection. https://t.co/nfYWzVp6R8', 'url': 'https://t.co/PvCpESuHno', 'entities': {'url': {'urls': [{'url': 'https://t.co/PvCpESuHno', 'expanded_url': 'http://www.markey.senate.gov/', 'display_url': 'markey.senate.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/nfYWzVp6R8', 'expanded_url': 'http://fb.com/EdJMarkey', 'display_url': 'fb.com/EdJMarkey', 'indices': [136, 159]}]}}, 'protected': False, 'followers_count': 201224, 'friends_count': 1380, 'listed_count': 3290, 'created_at': 'Fri Feb 20 15:49:29 +0000 2009', 'favourites_count': 550, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 16161, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181319893162967040/ZpAIvuyu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181319893162967040/ZpAIvuyu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21406834/1549578517', 'profile_link_color': '062232', 'profile_sidebar_border_color': 'F55600', 'profile_sidebar_fill_color': 'B8FDB5', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 139, 'favorite_count': 587, 'favorited': False, 'retweeted': False, 'lang': 'en'}",Connecticut
2,2020-09-10 16:35:25+00:00,1304096147150008326,1304096147150008320,"@PemaKhanduBJP @PMOIndia @HMOIndia @DefenceMinIndia @MDoNER_India @KirenRijiju @TapirGao @RebiaNabam @ChownaMeinBJP @TseringTashis Sir 🙏

Truly magnificent . Indeed seems like an experience of a lifetime . 

Query: Is there a website where one can such travel arrangements / bookings/ stays etc ? 

#NoPlastic #NoGarbage #ResponsibleTourismTogether",False,"[131, 348]","{'hashtags': [{'text': 'NoPlastic', 'indices': [299, 309]}, {'text': 'NoGarbage', 'indices': [310, 320]}, {'text': 'ResponsibleTourismTogether', 'indices': [321, 348]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PemaKhanduBJP', 'name': 'Pema Khandu པདྨ་མཁའ་འགྲོ་།', 'id': 755271973278711808, 'id_str': '755271973278711808', 'indices': [0, 14]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [15, 24]}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': 2541363451, 'id_str': '2541363451', 'indices': [25, 34]}, {'screen_name': 'DefenceMinIndia', 'name': 'रक्षा मंत्री कार्यालय/ RMO India', 'id': 904959738756177920, 'id_str': '904959738756177920', 'indices': [35, 51]}, {'screen_name': 'MDoNER_India', 'name': 'MDoNER India', 'id': 4112311212, 'id_str': '4112311212', 'indices': [52, 65]}, {'screen_name': 'KirenRijiju', 'name': 'Kiren Rijiju', 'id': 3241214268, 'id_str': '3241214268', 'indices': [66, 78]}, {'screen_name': 'TapirGao', 'name': 'Tapir Gao', 'id': 225649833, 'id_str': '225649833', 'indices': [79, 88]}, {'screen_name': 'RebiaNabam', 'name': 'Nabam Rebia', 'id': 1276392762649260032, 'id_str': '1276392762649260032', 'indices': [89, 100]}, {'screen_name': 'ChownaMeinBJP', 'name': 'Chowna Mein', 'id': 758286642662834177, 'id_str': '758286642662834177', 'indices': [101, 115]}, {'screen_name': 'TseringTashis', 'name': 'Tsering Tashi', 'id': 1193725813411078145, 'id_str': '1193725813411078145', 'indices': [116, 130]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3040166351795937e+18,1.3040166351795937e+18,7.552719732787118e+17,7.552719732787118e+17,PemaKhanduBJP,"{'id': 1151351271355346944, 'id_str': '1151351271355346944', 'name': 'GB', 'screen_name': 'GopalBh15293613', 'location': 'Mumbai, India', 'description': 'Cross asset investor 25 yrs ( FX , Rates, Equity, Derivatives ) ; Ex Banker ( Head Global Markets). NO VIEW IS INVESTMENT ADVICE .PLS DO UR DILIGENCE', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 514, 'listed_count': 0, 'created_at': 'Wed Jul 17 04:41:48 +0000 2019', 'favourites_count': 1231, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1165, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1300075021247807493/JH7x1OUZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1300075021247807493/JH7x1OUZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1151351271355346944/1598797015', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,,,,"Mumbai, India"
3,2020-09-10 16:32:48+00:00,1304095489961463810,1304095489961463808,"One of the most refreshing drinks you can have.
Sweet Mango Lassi made for mango pulp, a bit of yogurt &amp; water.
If you've never tried it, give it a go 
And yes paper straws, no plastic :)
.
.
.
#sweetmango #mango #thecumin 
#giveitatry #paperstraws #noplastic #noplasticwaste https://t.co/rWnTIOthkZ",False,"[0, 279]","{'hashtags': [{'text': 'sweetmango', 'indices': [198, 209]}, {'text': 'mango', 'indices': [210, 216]}, {'text': 'thecumin', 'indices': [217, 226]}, {'text': 'giveitatry', 'indices': [228, 239]}, {'text': 'paperstraws', 'indices': [240, 252]}, {'text': 'noplastic', 'indices': [253, 263]}, {'text': 'noplasticwaste', 'indices': [264, 279]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304095479056269312, 'id_str': '1304095479056269312', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EhkT7cZXgAAw6BL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkT7cZXgAAw6BL.jpg', 'url': 'https://t.co/rWnTIOthkZ', 'display_url': 'pic.twitter.com/rWnTIOthkZ', 'expanded_url': 'https://twitter.com/TheCumin/status/1304095489961463810/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 943, 'h': 943, 'resize': 'fit'}, 'large': {'w': 943, 'h': 943, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 1304095479056269312, 'id_str': '1304095479056269312', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EhkT7cZXgAAw6BL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkT7cZXgAAw6BL.jpg', 'url': 'https://t.co/rWnTIOthkZ', 'display_url': 'pic.twitter.com/rWnTIOthkZ', 'expanded_url': 'https://twitter.com/TheCumin/status/1304095489961463810/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 943, 'h': 943, 'resize': 'fit'}, 'large': {'w': 943, 'h': 943, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1304095483028275200, 'id_str': '1304095483028275200', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EhkT7rMXgAACFZc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkT7rMXgAACFZc.jpg', 'url': 'https://t.co/rWnTIOthkZ', 'display_url': 'pic.twitter.com/rWnTIOthkZ', 'expanded_url': 'https://twitter.com/TheCumin/status/1304095489961463810/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 726, 'h': 726, 'resize': 'fit'}, 'large': {'w': 726, 'h': 726, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1304095487088263168, 'id_str': '1304095487088263168', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EhkT76UWAAAel24.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhkT76UWAAAel24.jpg', 'url': 'https://t.co/rWnTIOthkZ', 'display_url': 'pic.twitter.com/rWnTIOthkZ', 'expanded_url': 'https://twitter.com/TheCumin/status/1304095489961463810/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 795, 'h': 795, 'resize': 'fit'}, 'large': {'w': 795, 'h': 795, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 160357602, 'id_str': '160357602', 'name': 'The Cumin Restaurant', 'screen_name': 'TheCumin', 'location': 'Nottingham', 'description': 'The Cumin Indian Restaurant. Finalist of Nottinghamshires Best Indian Restaurant 2018', 'url': 'https://t.co/rrQ4WhUrQK', 'entities': {'url': {'urls': [{'url': 'https://t.co/rrQ4WhUrQK', 'expanded_url': 'http://www.thecumin.com', 'display_url': 'thecumin.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 695, 'friends_count': 104, 'listed_count': 21, 'created_at': 'Sun Jun 27 23:41:24 +0000 2010', 'favourites_count': 310, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 802, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/864478342954622977/Ki5BRmwl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/864478342954622977/Ki5BRmwl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160357602/1596583285', 'profile_link_color': '3B9494', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': '7d7bdec12d2549d4', 'url': 'https://api.twitter.com/1.1/geo/id/7d7bdec12d2549d4.json', 'place_type': 'city', 'name': 'Nottingham', 'full_name': 'Nottingham, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.2501362999999999, 52.921473], [-1.094396, 52.921473], [-1.094396, 53.017965], [-1.2501362999999999, 53.017965]]]}, 'attributes': {}}",,False,0,2,False,False,0.0,en,,,,Nottingham
